SMILES,Hit_Miss,MolLogP,TPSA,FractionCSP3,HeavyAtomMolWt,LabuteASA,HallKierAlpha,BertzCT,Chi0n,Chi4n,NumAromaticRings,NumAliphaticRings,NumRotatableBonds,NumHeteroatoms,NumHDonors,NumHAcceptors,EState_VSA3,RadiusOfGyration,PMI1,PMI2,PMI3,InertialShapeFactor,Asphericity,SpherocityIndex
CCCC1C(C#N)=C(N)Oc2[nH]nc(C(C)(C)C)c21,1,2.677180000000001,87.72000000000001,0.5714285714285714,240.18099999999998,112.99360977050002,-1.9599999999999995,537.5739331480713,11.871589582216126,2.498813583415284,1.0,1.0,2.0,5.0,2.0,4.0,11.453092866504639,3.1011037494680758,1068.7575023673076,1664.5854499499003,2273.9748573896804,0.0006849222256996867,0.1738041028383093,0.3161434312423384
CCCC1OC23CCCCC2C(C#N)(C(=N)O3)C1(C#N)C#N,0,2.6228100000000003,113.67999999999998,0.75,280.202,129.28606978587572,-2.1,601.8944262574707,12.55547859292614,4.496015787375926,0.0,3.0,2.0,6.0,1.0,6.0,19.26246486877803,2.9183330741230424,1444.561923591438,1554.63901699134,2082.6266808120163,0.0005167517687462504,0.054057334486904786,0.42954703218196943
CCCCC(=O)NC(c1cccc([N+](=O)[O-])c1)c1c(OC(C)=O)ccc2ccccc12,0,5.069100000000004,98.53999999999999,0.25,396.27300000000025,179.72912610817127,-3.7399999999999993,1095.976337394598,17.460628352464802,3.5277839423303528,3.0,0.0,8.0,7.0,1.0,5.0,23.297236439603903,4.0358590871077835,3757.5038389501256,4048.9333275760578,5890.764020576828,0.0001829235271473695,0.08558102842197877,0.5146909169859716
CCCCC(CC)CC1(C)SC(O)=C(C)C1=O,0,4.457000000000003,37.3,0.7857142857142857,232.21899999999994,108.866930206877,-0.44000000000000006,308.0,11.376594351550049,2.4585683502154128,0.0,1.0,6.0,3.0,1.0,3.0,11.49101057623066,3.339786940944745,758.4306292406243,2285.884796812823,2675.7918344685086,0.001126383166478535,0.3766190678044772,0.2733999434164042
CCCCC(O)(CCCC)C(=O)NN(C(=O)CCl)c1ccccc1,1,3.4011000000000013,69.64,0.5555555555555556,327.6620000000001,148.51108454546787,-1.5899999999999999,486.02941242915676,14.425387059190834,2.4038266491568714,1.0,0.0,9.0,6.0,2.0,3.0,18.52902952053558,3.7014077698159347,2245.0552516867197,2848.636401179516,4630.263274483185,0.00027403390563643935,0.19518148400831642,0.1859070058584858
CCCCCC(=O)Cc1cc(O)cc2c1C(=O)Oc1cc(O)c(C(=O)O)c(CCCCC)c1O2,1,5.545500000000005,130.36,0.4230769230769231,440.2780000000003,197.68621378931746,-3.55,1075.947650758999,19.478894077066993,4.137892042498616,2.0,1.0,11.0,8.0,3.0,7.0,12.841643245852019,4.83488357345185,2421.010344713964,9430.336236230823,10146.404276498564,0.0003839002279961176,0.4518490543586199,0.18732320221278004
CCCCCC(=O)NCC#Cc1cn([C@H]2C[C@H](O)[C@@H](COP(=O)([O-])[O-])O2)c(=O)[nH]c1=O.[Na+].[Na+],0,-7.913700000000015,185.83999999999997,0.6111111111111112,479.16400000000016,234.20388452710796,-0.26000000000000023,942.2231712299315,18.866775655275116,2.895060464319726,1.0,1.0,9.0,15.0,3.0,10.0,6.4208216229260096,3.8894744182076675,3263.8293441660558,5231.021104276011,6734.700012959081,0.00023798017193150115,0.15674656386023153,0.4049023759977177
CCCCCC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,1,5.969600000000007,60.440000000000005,0.8148148148148148,388.2930000000002,187.1129298854784,-1.45,779.8600237553156,19.92767561285253,8.140065474409047,0.0,4.0,6.0,4.0,0.0,4.0,37.01618300726221,4.533482209704811,1980.8815506122396,7446.202990313062,8191.019345721893,0.00045892150857708614,0.44452859628034513,0.29342812071672464
CCCCCC(C)C1(C)SC(O)=C(C)C1=O,0,4.066900000000003,37.3,0.7692307692307693,220.20799999999994,102.50198809248039,-0.44000000000000006,295.16017124398627,10.6694875703635,2.0934835655321478,0.0,1.0,5.0,3.0,1.0,3.0,11.49101057623066,3.3602951809572943,518.7327718479918,2377.4433205152045,2577.622356252608,0.00177806320957263,0.5162393495092152,0.2768974061246875
CCCCCC1=C/C(=C/c2[nH]c(-c3ccc[nH]3)cc2OC)N=C1C,0,5.340500000000005,53.17,0.35,298.24,142.90995403781818,-2.49,757.0752158450558,14.647990625847768,2.9916957978846033,2.0,1.0,7.0,4.0,2.0,2.0,0.0,4.594764417142841,1359.831899549248,5647.791037962979,6649.217091012027,0.0006246300628550987,0.5079322972738712,0.10988589322978289
CCCCCC1C(=O)N2C=C(c3ccccc3)c3ccccc3N2C1=O,0,4.376100000000003,40.620000000000005,0.2727272727272727,324.2540000000001,153.24950069101365,-2.8799999999999994,852.6168658922677,14.89020385775972,3.744867812709322,2.0,2.0,5.0,4.0,0.0,2.0,6.4208216229260096,4.254331202490462,1189.653452581396,5220.221159479463,6130.429929657238,0.0007157766067051339,0.5276030682773434,0.11080352639491971
CCCCCCCC(=O)NCC#Cc1cn([C@H]2C[C@H](O)[C@@H](COP(=O)([O-])[O-])O2)c(=O)[nH]c1=O.[Na+].[Na+],1,-7.13350000000001,185.83999999999997,0.65,503.1860000000002,246.93376875590118,-0.26000000000000023,973.3353653033716,20.280989217648212,3.2486138549129984,1.0,1.0,11.0,15.0,3.0,10.0,6.4208216229260096,3.9658976111045967,3622.806773530909,5734.188380227161,7359.403269403185,0.0002150721535987515,0.1507412083447806,0.3909561409394668
CCCCCCCC/C=C\CCCCCCCC(=O)NCCO,0,5.132400000000005,49.33,0.85,286.225,143.4891662050287,-0.8300000000000001,261.21187563522585,15.323870923327839,2.6400063895048005,0.0,0.0,17.0,3.0,2.0,2.0,12.965578028838586,6.263626699859729,1011.2223070889492,12020.473026715803,12511.903561945794,0.0009500610828903306,0.777686813579711,0.09816800818226498
CCCCCCCC1(C)SC(O)=C(C)C1=O,0,4.211000000000003,37.3,0.7692307692307693,220.20799999999994,102.5019880924804,-0.44000000000000006,282.41343573651113,10.50635086354697,2.0604663733149695,0.0,1.0,6.0,3.0,1.0,3.0,5.573104530069267,3.4975729369349686,644.1248178797852,2612.038302034204,2674.011798122057,0.001516513180374768,0.4547997345968711,0.2236438516202378
CCCCCCCCC(C)C1(C)SC(O)=C(C)C1=O,0,5.237200000000005,37.3,0.8125,256.241,121.59681443567021,-0.44000000000000006,333.94747320502313,12.790807913923144,2.623813651422058,0.0,1.0,8.0,3.0,1.0,3.0,11.49101057623066,4.2928467420408305,752.6304299643517,4779.490966285365,4952.423969149892,0.0012822775971385032,0.6164851347484964,0.18708312342733194
CCCCCCCCC1(C)SC(O)=C(C)C1=O,0,4.601100000000004,37.3,0.7857142857142857,232.21899999999994,108.86693020687702,-0.44000000000000006,295.16017124398627,11.213457644733518,2.237243068611606,0.0,1.0,7.0,3.0,1.0,3.0,5.573104530069267,4.044520450185909,605.6425226217647,3827.7263772059405,3955.4480799643384,0.0015978236203534218,0.614427828380785,0.20278452374155564
CCCCCCCCCC1(C)SC(O)=C(C)C1=O,0,4.9912000000000045,37.3,0.8,244.22999999999996,115.23187232127363,-0.44000000000000006,308.0,11.920564425920066,2.4140197639082426,0.0,1.0,8.0,3.0,1.0,3.0,5.573104530069267,3.8068937045530244,697.935468305909,3549.237786021508,3591.4395488236437,0.0014159609176950408,0.537208250385591,0.24989055486466463
CCCCCCCCCCC#Cc1cn([C@@H]2O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@@H]2O)c(=O)[nH]c1=O.[Na+].[Na+],0,-6.108600000000003,176.97,0.7142857142857143,501.1900000000002,248.38156033884195,0.22999999999999976,930.7211222304318,20.60441157306048,3.529825907964847,1.0,1.0,12.0,14.0,3.0,10.0,6.4208216229260096,6.004056530454717,2875.3897033656076,16870.98230554253,18641.017937188284,0.00031475601073782384,0.6074473274283739,0.09296983971123894
CCCCCCCCCCC#Cc1cn([C@H]2C[C@H](O)[C@@H](COP(=O)([O-])[O-])O2)c(=O)[nH]c1=O.[Na+].[Na+],0,-5.079399999999997,156.73999999999998,0.7142857142857143,485.1910000000002,243.58732658664596,0.2699999999999998,899.8274180987577,20.286954489557445,3.4939140700332167,1.0,1.0,12.0,13.0,2.0,9.0,6.4208216229260096,5.238244449212238,3431.675054873326,11882.378170083466,13027.297863767235,0.0002657925900101947,0.41034511595930395,0.2822709610980204
CCCCCCCCCCC(C)C1(C)SC(O)=C(C)C1=O,0,6.0174000000000065,37.3,0.8333333333333334,280.263,134.32669866446344,-0.44000000000000006,360.2346001038465,14.20502147629624,2.9773670420153313,0.0,1.0,10.0,3.0,1.0,3.0,11.49101057623066,4.721974034516308,773.7125983163594,6505.752438058699,6657.031490252545,0.0012630985986548785,0.6949906778256666,0.17728283923051813
CCCCCCCCCCC1(C)SC(O)=C(C)C1=O,0,5.381300000000006,37.3,0.8125,256.241,121.59681443567023,-0.44000000000000006,320.930011877658,12.627671207106614,2.590796459204879,0.0,1.0,9.0,3.0,1.0,3.0,5.573104530069267,4.2257135750584025,941.0445518038189,4277.205040958603,4940.937260660561,0.0009198998456686414,0.5342485295472765,0.16085689005713397
CCCCCCCCCCCC1(C)SC(O)=C(C)C1=O,0,5.771400000000006,37.3,0.8235294117647058,268.25199999999995,127.96175655006684,-0.44000000000000006,333.94747320502313,13.334777988293162,2.7675731545015156,0.0,1.0,10.0,3.0,1.0,3.0,5.573104530069267,3.9696507012815294,1067.33734886617,4055.2956435652704,4284.716511581909,0.0008867449446452726,0.4368914167440991,0.264017647776736
CCCCCCCCCCCCC1(C)SC(O)=C(C)C1=O,0,6.161500000000006,37.3,0.8333333333333334,280.263,134.32669866446344,-0.44000000000000006,347.0498111861476,14.04188476947971,2.9443498497981517,0.0,1.0,11.0,3.0,1.0,3.0,5.573104530069267,5.035618953031362,904.5109578345268,7368.919978612215,7575.944047046775,0.0010753584433245793,0.6874087480631578,0.1291897128961943
CCCCCCCCCCCCCC1(C)SC(O)=C(C)C1=O,0,6.551600000000007,37.3,0.8421052631578947,292.274,140.69164077886003,-0.44000000000000006,360.2346001038465,14.748991550666258,3.1211265450947883,0.0,1.0,12.0,3.0,1.0,3.0,5.573104530069267,5.6526414033175,858.2527939502985,9934.978157681746,10074.596371940701,0.0011490105997652427,0.7685897041358142,0.14014086451004515
CCCCCCCCCCCCCCC1(C)SC(O)=C(C)C1=O,0,6.941700000000007,37.3,0.85,304.285,147.05658289325666,-0.44000000000000006,373.49954905654243,15.456098331852806,3.2979032403914252,0.0,1.0,13.0,3.0,1.0,3.0,5.573104530069267,6.161598905417043,549.4706074842848,12567.273062908347,12743.169293075785,0.0017948126958398248,0.8767142733901309,0.08257319974992648
CCCCCCCCCCCCCCCC[N+](C)(C)C.O.[OH-],1,5.172400000000006,61.5,1.0,274.214,140.23952110059597,-0.12,174.967556752381,16.001028908798133,2.780688696163251,0.0,0.0,15.0,3.0,0.0,1.0,0.0,5.012998920470229,789.4477625898508,7370.648578645204,7901.79399704523,0.0011815622406307889,0.7301202502789198,0.09305160528801969
CCCCCCCCCCCCCCCC[N+](C)(C)CC.[Br-],1,3.5680000000000014,0.0,1.0,334.131,152.15565847061131,0.44,192.21499122004104,16.13888656749395,2.8924920950382407,0.0,0.0,16.0,2.0,0.0,0.0,0.0,4.697908924516275,1007.013309969904,7605.068960148854,8094.420973168846,0.0009330011054401702,0.6736131070170103,0.13672842210735758
CCCCCCCCCCCCCCCCn1cc[n+](C)c1.[Br-],1,2.7979000000000003,8.809999999999999,0.85,348.138,154.99687255183827,-0.31000000000000005,333.5624389083748,15.611044189376239,3.1229058444561932,1.0,0.0,15.0,3.0,0.0,1.0,0.0,5.208363891198061,755.773268747203,10060.0411707361,10204.940033004572,0.001304360906530449,0.7960545235177531,0.12551559933574696
CCCCCCCCCCCCCCC[C@@H](O)[C@@H](N)CO,1,4.148200000000003,66.48,1.0,262.203,131.87162517397667,-0.12,184.4773317567079,14.233079716367012,2.7069949697708515,0.0,0.0,16.0,3.0,3.0,3.0,0.0,5.984098729930681,623.9684095611975,10383.104621617345,10587.09213051315,0.0015717661628203798,0.8344107229939085,0.09875335196813552
CCCCCCCCCCCCCCP(=O)(OCC)OCN1C(=O)c2ccccc2C1=O,0,7.187400000000008,72.91,0.68,425.2510000000002,193.1323808851558,-1.49,699.1601350490837,19.851671437875954,4.011589410361262,1.0,1.0,18.0,7.0,0.0,5.0,17.28881301086191,6.054770003990504,1897.909370108849,15575.766166715139,16662.213472166517,0.0004925397146777809,0.6972678835360433,0.10079168866731883
CCCCCCCCCCCCCCP(=O)(OCC)OCc1cccc(Oc2ccccc2)c1,0,9.926199999999996,44.760000000000005,0.5862068965517241,443.28900000000027,207.4960893751718,-1.6099999999999994,784.6954265669141,21.38296089786026,4.005771440848861,2.0,0.0,20.0,5.0,0.0,4.0,12.768791991980839,6.124560716719661,3095.760980317438,15665.726749790994,17897.198684006988,0.000282747039065173,0.5686102220515253,0.09992401251626779
CCCCCCCCCCCCCCP(=O)(OCC)OCc1ccccc1Oc1ccccc1,0,9.926199999999996,44.760000000000005,0.5862068965517241,443.28900000000027,207.4960893751718,-1.6099999999999999,784.6954265669141,21.38296089786026,4.015543193504286,2.0,0.0,20.0,5.0,0.0,4.0,18.518303825264745,6.017084376726865,2046.3742124917082,16412.453971332623,16924.543392413383,0.0004738834112506848,0.6837255885963799,0.17649679539802451
CCCCCCCCCCCCN1[C@@H](CC(=O)O)c2cc(C(F)(F)F)ccc2S1(=O)=O,0,6.146400000000006,74.68,0.6818181818181818,431.3060000000001,182.23761741995045,-1.6099999999999999,796.9303323432604,17.955996222880128,4.077341462760255,1.0,1.0,13.0,9.0,1.0,3.0,6.4208216229260096,5.997590720258417,1606.489167193501,15561.682731547673,16181.493070015898,0.0005986323244428419,0.7328938586253598,0.09423255799726021
CCCCCCCCCCCCOC[n+]1cn(C)c2ccccc21.[Cl-],1,2.3648,18.04,0.6666666666666666,331.697,159.33764710999245,-1.06,560.4220400124547,16.05267267465971,3.2961024784524295,2.0,0.0,13.0,4.0,0.0,2.0,6.730816747499484,4.500400546804301,1713.2181336840529,6213.446906568139,6938.549423864543,0.0005226984869493589,0.43518050970081,0.26227214158163387
CCCCCCCCCCC[N+](C)(C)CC/C=C1/c2ccccc2Sc2ccc(Cl)cc21.[Br-],1,6.237600000000008,0.0,0.5172413793103449,509.7500000000001,221.90596260608294,-0.7399999999999998,867.3570908879411,20.71547435973786,4.5839694601109855,2.0,1.0,13.0,4.0,0.0,1.0,0.0,5.631355747381793,2522.8529818929323,15327.351776375182,17101.550983904435,0.0003552545774805436,0.6215349822259492,0.0958441166293902
CCCCCCCCCCOC(=O)C[n+]1c(COc2ccc(C)cc2)n(C)c2ccccc21.[Cl-],1,3.041120000000001,44.339999999999996,0.5,447.7720000000003,210.03475076000376,-2.529999999999999,982.8002594997912,20.89411328196977,4.165424503075471,3.0,0.0,14.0,6.0,0.0,4.0,13.213763929025836,5.244710497163855,4662.228911419116,9169.961721723133,12964.237046760329,0.000151714456716227,0.288669955180305,0.13176479734051605
CCCCCCCCCCOC(=O)C[n+]1c(COc2cccc(C)c2)n(C)c2ccccc21.[Cl-],1,3.041120000000001,44.339999999999996,0.5,447.7720000000003,210.0347507600038,-2.529999999999999,1000.0502594997913,20.89411328196977,4.236058943134082,3.0,0.0,14.0,6.0,0.0,4.0,13.213763929025836,4.844997339827831,3026.6296464492316,8951.108388567272,10889.88083999528,0.00027157788803150424,0.38509702162593723,0.1850115540236328
CCCCCCCCCCOC(=O)C[n+]1c(COc2ccccc2C)n(C)c2ccccc21.[Cl-],1,3.041120000000001,44.339999999999996,0.5,447.7720000000003,210.0347507600038,-2.529999999999999,1000.0502594997913,20.89411328196977,4.243719886841591,3.0,0.0,14.0,6.0,0.0,4.0,13.213763929025836,5.270498049352163,3312.143038451616,10580.805760786732,13167.635726240362,0.000242606177001237,0.4278606614085945,0.10521093899638202
CCCCCCCCCCOC(=O)C[n+]1c(COc2ccccc2OC)n(C)c2ccccc21.[Cl-],1,2.7413000000000007,53.57,0.5,463.7710000000003,215.14829598951067,-2.729999999999999,1015.6943889685069,21.30236157243363,4.263393521991486,3.0,0.0,15.0,7.0,0.0,5.0,24.712787595593646,5.418843616966971,2486.190613648216,13077.869742777435,13980.863387368965,0.0003762431422827964,0.5616356033543314,0.16829799363599318
CCCCCCCCCCOC(=O)Cn1c(COc2ccc(OC)cc2)[n+](C)c2ccccc21.[Cl-],1,2.7413000000000007,53.57,0.5,463.7710000000003,215.14829598951064,-2.729999999999999,998.4443889685068,21.30236157243363,4.2028819816407355,3.0,0.0,15.0,7.0,0.0,5.0,13.213763929025836,5.873499650474936,4793.28539009152,12835.8525365925,17081.57487400184,0.00015677020371650464,0.38795582424795083,0.0748739515593588
CCCCCCCCCCOC(=O)Cn1c(COc2cccc(OC)c2)[n+](C)c2ccccc21.[Cl-],1,2.7413000000000007,53.57,0.5,463.7710000000003,215.14829598951067,-2.729999999999999,1015.6943889685069,21.30236157243363,4.22190260883393,3.0,0.0,15.0,7.0,0.0,5.0,18.963275762309742,5.539468508368173,2935.7956619557644,12987.129538800118,14951.994250662965,0.00029586134455554264,0.5230028833500184,0.11062876153540893
CCCCCCCCCCOC(=O)Cn1c(COc2ccccc2)[n+](C)c2ccccc21.[Cl-],1,2.7327000000000004,44.34,0.48148148148148145,435.7610000000002,203.66980864560713,-2.529999999999999,940.8336930708573,19.971463551159395,4.047650481643417,3.0,0.0,14.0,6.0,0.0,4.0,13.213763929025836,5.086123679205651,2458.31470553225,10269.275051476738,11747.106029403029,0.00035560791461956175,0.49907863662498003,0.15742587780450004
CCCCCCCCCCOC[n+]1cn(Cc2ccccc2)c2ccccc21.[Cl-],1,3.095900000000001,18.04,0.48,379.7410000000001,181.66485708726324,-1.8399999999999994,793.2761916776955,17.732317239421295,3.752455471341918,3.0,0.0,13.0,4.0,0.0,2.0,6.730816747499484,4.631848899929038,2395.5484601175795,7013.055359804469,8399.137361467952,0.0003485520348971917,0.3739056948550389,0.2362110537883223
CCCCCCCCCC[N+](C)(C)CC/C=C1/c2ccccc2Sc2ccc(Cl)cc21.[Br-],1,5.847500000000006,0.0,0.5,497.73900000000015,215.54102049168637,-0.7399999999999998,852.0920742491606,20.00836757855131,4.407192764814349,2.0,1.0,12.0,4.0,0.0,1.0,0.0,4.92312622315688,2839.039958296017,10987.186473192836,12206.968283046615,0.00031703497376570013,0.45929463707151547,0.24772880694705252
CCCCCCCCCP(=O)(O)OCC,0,3.9589000000000034,46.53,1.0,211.09199999999996,93.75939156984639,0.14999999999999997,166.8771237954945,10.074884802606572,1.5349967729965253,0.0,0.0,10.0,4.0,1.0,2.0,12.768791991980839,3.80827687772406,629.3742626050271,3085.8708826899947,3138.627741743433,0.001562172406853637,0.5251031981404273,0.2428209128000516
CCCCCCCCCP(=O)(OCC)OCCN1C(=O)c2ccccc2C1=O,0,5.279400000000005,72.91,0.6190476190476191,377.20700000000016,167.67261242756936,-1.49,640.0336554032788,17.023244313129762,3.3390390111705788,1.0,1.0,14.0,7.0,0.0,5.0,23.89569497537483,5.0418347438934505,2934.6178357508247,7729.59960254639,10152.961396376288,0.0002594255285136676,0.3736845242348898,0.07964831095950971
CCCCCCCCCP(=O)(OCC)OCN1C(=O)c2ccccc2C1=O,0,5.236900000000005,72.91,0.6,365.19600000000014,161.3076703131728,-1.49,625.3708130709667,16.316137531943212,3.12770593387808,1.0,1.0,13.0,7.0,0.0,5.0,17.28881301086191,4.899102933232855,1000.4094729367423,8797.46536924523,9184.009757370464,0.0009575190741340043,0.7100225975414123,0.12042703017494252
CCCCCCCCCP(=O)(OCC)OCc1cccc(Oc2ccccc2)c1,0,7.975700000000008,44.760000000000005,0.5,383.2340000000002,175.6713788031888,-1.6099999999999994,709.8279864213871,17.847426991927524,3.1218879643656763,2.0,0.0,15.0,5.0,0.0,4.0,12.768791991980839,5.2104539666881395,2272.9662820732156,9421.970540978973,11029.39450532591,0.00037583487529434516,0.5049121303188429,0.126575236652902
CCCCCCCCCP(=O)(OCC)OCc1ccccc1Oc1ccccc1,0,7.975700000000008,44.760000000000005,0.5,383.2340000000002,175.6713788031888,-1.6099999999999999,709.8279864213871,17.847426991927524,3.1316597170211016,2.0,0.0,15.0,5.0,0.0,4.0,18.518303825264745,4.9043417151990285,1478.6404597840922,9196.896092976185,9457.13605008659,0.0006576866969384606,0.608379631003458,0.23816684176838995
CCCCCCCCNC(=O)/C(C#N)=C/c1ccccc1[N+](=O)[O-],1,3.978480000000003,96.03,0.4444444444444444,306.216,141.87804514769235,-2.6799999999999997,607.1706356863664,13.95567087664547,2.2824230498474023,1.0,0.0,10.0,6.0,1.0,4.0,6.544756405912575,4.9430757703976225,922.8681669979087,7288.468738007645,7885.781024756909,0.0010015022196967806,0.689725005639519,0.0775547731711961
CCCCCCCCN[C@@H](C)[C@H](O)c1ccc(SC(C)C)cc1,0,5.559100000000006,32.26,0.7,302.29300000000006,147.00779868221878,-0.5100000000000001,387.00426679468546,15.346661238597038,2.6511063687509284,1.0,0.0,12.0,3.0,2.0,3.0,5.249938029982174,4.24169335163489,2486.631103684672,3806.294273807392,5854.276129311295,0.00026146754967577764,0.23417480403518642,0.14342918647605088
CCCCCCCCSC1=CC(=O)C(OC)=C(OC)C1=O,0,3.620200000000003,52.6,0.625,288.239,130.5015902103475,-1.2300000000000002,417.31926437868293,13.068339189814775,2.127483713541989,0.0,1.0,10.0,5.0,0.0,5.0,4.905136513890047,4.1972572538439765,1243.7696370710028,4627.711123439334,5136.693382184044,0.0007243402984893946,0.44339001206167983,0.1766919874136509
CCCCCCCCc1c(O)nc(-n2[nH]c(C)c(CCO)c2=O)[nH]c1=O,0,1.70072,124.0,0.6111111111111112,336.2220000000001,151.46090170725716,-2.3499999999999996,803.5394609570293,15.469311993606489,3.0243060892089564,2.0,0.0,10.0,8.0,4.0,6.0,17.678201109471466,4.908902686379651,1072.428523443712,8066.393105489456,8425.526210891467,0.0008927173853484192,0.6684632225478884,0.13452628405835865
CCCCCCCCc1ccc(Oc2ccccc2)c(O)c1,1,6.087500000000007,29.46,0.4,272.21799999999996,133.31581322243676,-1.9599999999999995,539.21969799903,13.424011507786664,2.529721938995552,2.0,0.0,9.0,2.0,1.0,2.0,5.749511833283905,4.704125804737926,499.4770227160821,6281.679498600625,6426.461769664778,0.001956988761415609,0.7863278063916544,0.12856162711121424
CCCCCCCN(C(=O)CCl)c1ccccc1C,1,4.537220000000004,20.310000000000002,0.5625,257.635,121.30544626059186,-1.02,375.3796296686227,11.992574904037387,2.191377117427493,1.0,0.0,8.0,3.0,0.0,1.0,0.0,3.7788274730853244,1247.3207881101905,3061.6476127488477,3739.7497875525164,0.0006563484991711599,0.3076109890896221,0.3295451456545089
CCCCCCCOC(=O)c1c(C)oc2ccc(NS(=O)(=O)c3ccc4c5c(cccc35)C(=O)N4)cc12,0,6.388120000000006,114.70999999999998,0.2857142857142857,492.3830000000003,214.5868353327706,-3.8499999999999988,1597.1124637114874,20.719180873883335,4.787236658014488,4.0,1.0,10.0,9.0,2.0,6.0,50.92311142650154,4.706204390978003,4702.088519569957,7614.127717275465,10744.96603236204,0.00015070383693940637,0.20607981048170523,0.28498354288347977
CCCCCCCOC(=O)c1ccc(OC(=O)c2cccnc2)cc1,1,4.4280000000000035,65.49000000000001,0.35,318.22300000000007,147.54275899517825,-2.6899999999999995,646.1974829115478,14.441649597991706,2.2623438766376225,2.0,0.0,9.0,5.0,0.0,5.0,23.483296781190813,5.329864868417906,901.9199085332983,8981.424998159071,9513.666154989394,0.0010467172143230116,0.7427299433167275,0.0847326681767278
CCCCCCCP(=O)(O)OCC,1,3.178700000000002,46.53,1.0,187.06999999999996,81.02950734105316,0.14999999999999997,144.11730005192325,8.660671240233476,1.1814433824032515,0.0,0.0,8.0,4.0,1.0,2.0,12.768791991980839,3.7761821744705384,223.42194074881672,2832.9910490042516,2882.3481118630184,0.00439919234907777,0.7872194459757033,0.11132582891289816
CCCCCCCP(=O)(O)OCCN1C(=O)c2ccccc2C1=O,1,3.4550000000000027,83.91,0.5294117647058824,329.16300000000007,141.89353249267214,-1.49,581.6804106906932,13.940889274606214,2.6966897353623,1.0,1.0,10.0,7.0,1.0,4.0,17.54772460632,3.719789514821175,1872.8610846133959,3447.9925962817524,4457.775299678314,0.00041299289989886543,0.21297454783021308,0.23654113457332163
CCCCCCCP(=O)(OCC)OCN1C(=O)c2ccccc2C1=O,1,4.456700000000004,72.91,0.5555555555555556,341.1740000000001,148.5777860843796,-1.49,596.1933251570982,14.901923969570118,2.7741525432848064,1.0,1.0,11.0,7.0,0.0,5.0,17.28881301086191,3.9426629944922458,2813.476220745231,3239.6691006239266,5368.460898821474,0.00021449027722096094,0.17234305009633966,0.22379008121176952
CCCCCCCP(=O)(OCC)OCc1cccc(Oc2ccccc2)c1,0,7.195500000000007,44.760000000000005,0.45454545454545453,359.21200000000016,162.94149457439553,-1.6099999999999994,680.1943153580486,16.433213429554428,2.7683345737724023,2.0,0.0,13.0,5.0,0.0,4.0,12.768791991980839,5.029055638658587,2073.1919638673494,8127.148854097598,9550.219751646935,0.0004104736966959937,0.48492793084687963,0.12888127332057733
CCCCCCCP(=O)(OCC)OCc1ccccc1Oc1ccccc1,0,7.195500000000006,44.760000000000005,0.45454545454545453,359.21200000000016,162.94149457439556,-1.6099999999999999,680.1943153580486,16.433213429554428,2.778106326427827,2.0,0.0,13.0,5.0,0.0,4.0,18.518303825264745,4.4208388453885465,2130.474542473183,5849.402817164915,7282.279506750173,0.00037702299316741823,0.3642642200951817,0.14483356175738196
CCCCCCCS(=O)(=O)NCC#Cc1cn([C@H]2C[C@H](O)[C@@H](COP(=O)([O-])[O-])O2)c(=O)[nH]c1=O.[Na+].[Na+],1,-7.720400000000017,202.90999999999997,0.6842105263157895,539.2410000000002,253.16808043387593,0.17999999999999994,1093.040230780664,20.59748579857594,3.242181573661491,1.0,1.0,12.0,17.0,3.0,11.0,6.4208216229260096,5.012629486963703,2777.7945598050264,11904.472799259132,13834.49950314077,0.00030977516138368125,0.5146838192453015,0.09738492489042187
CCCCCCCc1cc(O)c(CCCCCC)c(=O)o1,1,4.981100000000005,50.44,0.7222222222222222,264.19499999999994,127.93622328290171,-1.25,435.8417993658332,13.619235038669336,2.5389731426182145,1.0,0.0,11.0,3.0,1.0,3.0,17.744520533497447,4.341373099434143,898.4405637642361,4866.484691789785,5333.814075616312,0.0010155191951448735,0.5785959779832404,0.1504926957651468
CCCCCCN(C(=O)CCl)c1ccccc1,1,3.838700000000003,20.310000000000002,0.5,233.61299999999994,108.57556203179865,-1.02,310.0700121526738,10.362818392040465,1.7745630174324478,1.0,0.0,7.0,3.0,0.0,1.0,0.0,3.309925866508894,1163.69788947825,1940.9422077895927,2455.8355509629905,0.0006791615263190441,0.16422605519461578,0.4291769295789554
CCCCCCN1C=CC=C/C1=C\C=C(C#N)C#N,0,3.8096600000000027,50.82,0.375,234.19699999999997,114.99413249465321,-2.2600000000000002,453.1481499485913,11.34127630757037,1.8216317005555167,0.0,1.0,6.0,3.0,0.0,3.0,0.0,3.8618595802349915,1214.1041043534601,2808.838407955329,3533.930896595707,0.0006546554305240333,0.2959578076895524,0.2737498044338063
